"Patient","ROI","cell_ID","Location_Center_X","Location_Center_Y","initial_cell_type","NMF_clustering","LAG3_CD4","FOXP3_CD4","CCR4_CD4","CTLA4_CD4","PD1_CD4","CXCL13_CD4","Ki67_CD4","GranzymeB_CD8","TIM3_PD1_CD8","CD27_B","CXCR5_B","CD11c_B","BCL6_B","Ki67_B","CCL17_HRS","CXCR5_HRS","CD47_HRS","CXCR4_HRS","TGFB_HRS","Galectin9_HRS","PDL1_HRS","CLEC2D_HRS","CD123_HRS","CD80_HRS","Ki67_HRS","CD123_Mac_Myeloid","CD163_Mac_Myeloid","PDL1_Mac_Myeloid","Galectin9_Mac_Myeloid","CD80_Mac_Myeloid","TIM3_Mac_Myeloid","CXCL13_Mac_Myeloid","Ki67_Mac_Myeloid","Fibronectin_Stromal","Vimentin_Stromal","SMA_Stromal","CXCL12_Stromal","CXCL13_Stromal","Ki67_Stromal","PD1_TFH_CD4","LAG3_CD4_summary_metric","FOXP3_CD4_summary_metric","CCR4_CD4_summary_metric","CTLA4_CD4_summary_metric","PD1_CD4_summary_metric","CXCL13_CD4_summary_metric","Ki67_CD4_summary_metric","CD123_Mac_Myeloid_summary_metric","CD163_Mac_Myeloid_summary_metric","PDL1_Mac_Myeloid_summary_metric","Galectin9_Mac_Myeloid_summary_metric","CD80_Mac_Myeloid_summary_metric","TIM3_Mac_Myeloid_summary_metric","CXCL13_Mac_Myeloid_summary_metric","Ki67_Mac_Myeloid_summary_metric","CCL17_HRS_summary_metric","CXCR5_HRS_summary_metric","CD47_HRS_summary_metric","CXCR4_HRS_summary_metric","TGFB_HRS_summary_metric","Galectin9_HRS_summary_metric","PDL1_HRS_summary_metric","CLEC2D_HRS_summary_metric","CD123_HRS_summary_metric","CD80_HRS_summary_metric","Ki67_HRS_summary_metric","CD27_B_summary_metric","CXCR5_B_summary_metric","CD11c_B_summary_metric","BCL6_B_summary_metric","Ki67_B_summary_metric","Fibronectin_Stromal_summary_metric","Vimentin_Stromal_summary_metric","SMA_Stromal_summary_metric","CXCL12_Stromal_summary_metric","CXCL13_Stromal_summary_metric","Ki67_Stromal_summary_metric","GranzymeB_CD8_summary_metric","TIM3_PD1_CD8_summary_metric","CD68_Mac_Myeloid","CD68_Mac_Myeloid_summary_metric","PD1_TFH_CD4_summary_metric","PD1_CD4_Treg_summary_metric","PD1_CXCL13_CD4_summary_metric"
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15099",1173.71717171717,987.686868686869,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.41449825847574,0,0.550920240195165,0.828468246422053,0,0,0.587303604559012,0.534649474000937,0,0.883804575890029,0.923339891355717,0.178248549058442,0.37142720463167,0.766997507534121,0.61835154938514,0,0,0.255433561692057,0,0.261474889016989,0,0.383062065759363,0.503843341021837,0.439197923585456,0.419628497349406,0,0,0,0.485486823238395,0,0.00413374783916485,0.894274195548401,0.463015647767422,0.36204005147059,0,0.0473413984806529,0,0,"0",0.836852542821216,0,0.828468246422053,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15166",941.651428571429,988.731428571429,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.0297764013236542,0,0.58947346114503,0.775968761925377,0,0,0.692674696660031,0.74472844874504,0,0.803474438527355,0.771355560083964,0.0593407986904717,0.0844095947590326,0.332679945994242,0.228421514713883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628209887616685,0,0.343679927128795,0.749495230214728,0.740034519415021,0.820897536834291,0,0.245113438210475,0,0,"0",0.87605142612912,0,0.775968761925377,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15187",1281.32,991.88,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.333481417321509,0,0.499764715529353,0.712467871537274,0,0,0.448631060094464,0.377850992997765,0,0.849784287681268,0.780108584209889,0.106737936262925,0.465657305565173,0.794194103120539,0.880714030583749,0,0.0171445800090972,0.265740988187192,0,0.345760767266912,0,0.492712620038119,0.810783725681563,0.7925882625178,0.596501023774193,0.190977637354783,0,0,0.815507385469722,0.190977637354783,0.00756522638191477,0.660600652247709,0.457305861516612,0.344193592757243,0,0,0,0,"0",0.770443597343333,0,0.712467871537274,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15210",1357,989.207792207792,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.314686038365772,0,0.474291663051349,0.746434731181817,0,0,0.398709471113889,0.364846670852854,0,0.840178259605372,0.752866850239875,0.325765099495366,0.277792884764082,0.499799802463272,0.836257067257789,0,0.0922432869283671,0.325039128633032,0,0.280803488163663,0,0.426044387690643,0.735572853571378,0.651208272430266,0.53135183975224,0.324663976784564,0,0,0.909059292658793,0.324663976784564,0,0.405010854267791,0.344959460751217,0.176325863738019,0,0,0,0,"0",0.715120153125373,0,0.746434731181817,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15243",1308.875,993.5625,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.314477341211188,0,0.504021328255862,0.75188066427944,0,0,0.396862641843906,0.361543466252637,0,0.867616219972138,0.77695876679924,0.168402572926144,0.396251737100562,0.692919578947226,0.908754414307906,0,0.0506776261034068,0.290089523816179,0,0.333265940445173,0,0.486952767512247,0.778989392457122,0.797493407145223,0.598326199509758,0.242571542365449,0,0,0.78642269050642,0.242571542365449,0,0.585209913523816,0.399121908409613,0.288792435191828,0,0,0,0,"0",0.73901491050324,0,0.75188066427944,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15248",1530.55555555556,991.15873015873,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.676076144181642,0,0.594816320501268,0.834421712289953,0,0,0.634437926215684,0.15006368098342,0,0.817351677495265,0.710530081974251,0.370471327411003,0.188077025832286,0.54524475321927,0.623866753081892,0,0.0752103413011479,0.284582165241987,0,0.127439419044705,0,0.338783282349099,0.411148098309261,0.633022379046497,0.312327792929235,0.350274922650832,0,0,0.911035705009648,0.350274922650832,0,0.29535024388465,0.77221541724852,0.213986025395393,0,0.115505093162542,0,0,"0",0.56948646043978,0,0.834421712289953,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15266",1341.72388059701,991.235074626866,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.314959848409726,0,0.481176977646433,0.791547560611132,0,0,0.387233233220576,0.357917099346323,0,0.85693684800055,0.756336001655174,0.272305054448905,0.316056923364307,0.549399790882921,0.850408258524975,0,0.0832094653375213,0.312179721913794,0,0.300768715926152,0,0.441551962511058,0.733880048298949,0.698660258033738,0.545624832283192,0.292961276153503,0,0,0.856302001108049,0.292961276153503,0,0.457066057496629,0.349111829991633,0.199349513700772,0,0,0,0,"0",0.715890839012917,0,0.791547560611132,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15285",1056.68695652174,994.486956521739,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.216669866805892,0,0.442264003899428,0.789935927881218,0,0,0.66793207179377,0.628368260815953,0,0.84371765937119,0.888658670066587,0.248337286488087,0.00889726029338167,0.381387192246974,0.604208529075465,0,0,0.0922368839627303,0,0.0296097231626133,0,0.121846607125344,0.0230036226256017,0.00765548242914083,0.112301267070768,0,0,0,0.540094332933237,0,0,0.834726651933138,0.610654654652572,0.568715302398368,0,0.225062184678929,0,0,"0",0.905261654241543,0,0.789935927881218,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15289",1551.34615384615,996.5,"T","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.593303045408861,0,0.599523309935827,0.822645206604186,0,0,0.657672021528053,0.100193908143881,0,0.804747887282489,0.663564208162142,0.305042580814228,0.184727630873782,0.539928034075072,0.590254082950581,0,0.0784826143510284,0.293892345694718,0,0.136951045552761,0,0.370392189380967,0.440340454121199,0.616617257113443,0.282953463931497,0.371965716749205,0,0,0.938820650528587,0.371965716749205,0,0.26246200022092,0.751626433899655,0.219936020750074,0,0.115984716091563,0,0,"0",0.55294354162745,0,0.822645206604186,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15366",1444.70833333333,1001.10416666667,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.525001494065867,0,0.429221725425826,0.802363874455094,0,0,0.516488303860492,0.298060680574939,0,0.85122564109275,0.730618016148853,0.526244014234977,0.230881393658101,0.407416762921078,0.678069771662855,0,0.128988342210489,0.351852499556839,0,0.201605062253238,0,0.363840244936649,0.552255200268148,0.608413078806114,0.383551928466855,0.305129191692463,0,0,0.928120464157607,0.305129191692463,0,0.270186372327458,0.513695437501382,0.112542488590357,0,0.0476060626800212,0,0,"0",0.680094251336292,0,0.802363874455094,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15428",1223.96428571429,1004.32142857143,"T","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.240756216395828,0,0.487249670587781,0.809072278615948,0,0,0.510872426840777,0.419447359475485,0,0.895297524089816,0.833044000535797,0.114578818829288,0.444635394951532,0.848067489742413,0.844241074783673,0,0,0.303768915508613,0,0.396933577731191,0,0.489761085240095,0.722348848521013,0.675414993167032,0.57331757997825,0.0799652595459211,0,0,0.734908352038138,0.0799652595459211,0,0.706506279140783,0.557757293891354,0.396691891949553,0,0,0,0,"0",0.865183377927086,0,0.809072278615948,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15533",925.569343065693,1011.33576642336,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.0143141491388972,0,0.626226388785718,0.686032113045066,0,0,0.750116219036411,0.719945819744948,0,0.789446683783237,0.754528998043986,0.0207600981924978,0.0801599764989884,0.399921816634747,0.248220982718598,0,0,0,0,0,0,0,0,0.0158082600255598,0,0,0,0,0.725344643765659,0,0.409730793097603,0.772385600361733,0.75382328627755,0.811973349078536,0,0.208875301920205,0,0,"0",0.916566605824344,0,0.686032113045066,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15556",1522.32142857143,1011.35714285714,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.662955152225685,0,0.555487292582219,0.845610324041186,0,0,0.613370803898939,0.148281945964393,0,0.873290801161658,0.75836064602473,0.412176082093211,0.230224033676917,0.538811838406206,0.696953114447215,0,0.127515602201799,0.346061589667253,0,0.172083365554564,0,0.377945362496229,0.507625712782612,0.70529079048905,0.321991550732245,0.288831652305395,0,0,0.940012099212923,0.288831652305395,0,0.260552855034952,0.709454619546706,0.177125304238537,0,0.0924242096993236,0,0,"0",0.590660705242492,0,0.845610324041186,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15576",1101.01834862385,1010.45871559633,"T","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.140308631370094,0,0.433939926022044,0.699466296762384,0,0,0.690269874331021,0.610826303287943,0,0.927299520736319,0.903481512330614,0.286411689326525,0.102482290087133,0.474047285228432,0.699310032449092,0,0,0.180614948021179,0,0.133924837378038,0,0.268878588996061,0.182538192046513,0.105298906386679,0.2409851959597,0,0,0,0.423861389258493,0,0,0.812522122232034,0.540937079005022,0.425065028845864,0,0.124186363130358,0,0,"0",0.787856310883999,0,0.699466296762384,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15578",1178.87417218543,1012.39072847682,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.42139162519871,0,0.488778979909205,0.87116535132685,0,0,0.569240827067004,0.540493599246092,0,0.861271206468128,0.865018861783867,0.202226289160527,0.341029487797475,0.720128653212545,0.66913927243964,0,0,0.290661119027652,0,0.363290009596566,0,0.417928951754974,0.512792456378043,0.458084130080972,0.445620454140488,0.00220656450282153,0,0,0.566129881402858,0.00220656450282153,0,0.89164195402398,0.537762210446087,0.417051153907782,0,0.0420131809734841,0,0,"0",0.852583489434301,0,0.87116535132685,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15580",1286.75949367089,1012.06329113924,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.337491249222332,0,0.420219072385841,0.797368954240414,0,0,0.440490333048918,0.340897170808944,0,0.871690620395848,0.838620650767961,0.116519499040237,0.404642031685646,0.713033930283171,0.887243768622201,0,0.0482347375946917,0.353744592489882,0,0.376513254651156,0,0.527211356310941,0.802290569692192,0.803296501056078,0.647462849894482,0.206763169678335,0,0,0.833021284392399,0.206763169678335,0,0.613918394638441,0.462398711822641,0.364086228518245,0,0,0,0,"0",0.785199284677483,0,0.797368954240414,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15604",1303.16666666667,1013.33333333333,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.339657074415953,0,0.415975155405029,0.71916433127053,0,0,0.412129600562334,0.333196039833004,0,0.873158536745582,0.837925558537958,0.145862695911529,0.3749707530141,0.658902835486485,0.863266760786899,0,0.0747208251588658,0.374720608873194,0,0.357405484092218,0,0.527166243951081,0.787715367462313,0.816457483181998,0.645147679124605,0.238006441998804,0,0,0.801672258228218,0.238006441998804,0,0.570995372809031,0.41404803458064,0.325948769057956,0,0,0,0,"0",0.760901184943063,0,0.71916433127053,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15607",1527.825,1012.9375,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.669159459108181,0,0.559861938096528,0.843398918484068,0,0,0.626326902439427,0.133502459681803,0,0.881045890006305,0.744354444064094,0.395563387929241,0.226191337976239,0.541724033612683,0.69458783992179,0,0.126069620648842,0.35393362255437,0,0.173328931594545,0,0.392344517593067,0.517130023028101,0.695809289591943,0.323504961251395,0.294308860302543,0,0,0.937233083768984,0.294308860302543,0,0.254668067913879,0.711261274218957,0.182456100010391,0,0.0930019647309297,0,0,"0",0.581806595237272,0,0.843398918484068,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15632",1352.38461538462,1014.73846153846,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.361245483815379,0,0.381850009294397,0.806987048187475,0,0,0.379791212706891,0.318251457803666,0,0.872250390243033,0.768809887365009,0.299872226539716,0.300537777984489,0.452872460012111,0.891614537713226,0,0.137379699529531,0.416162392471041,0,0.285595864568832,0,0.458804692839284,0.749898650846955,0.654510464797526,0.558421880971912,0.312793876193081,0,0,0.854790168658314,0.312793876193081,0,0.372542055061431,0.333454681488896,0.191545718283787,0,0,0,0,"0",0.698182969597625,0,0.806987048187475,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15676",1618.73529411765,1018.32352941176,"T","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.493013813296481,0,0.45175236024818,0.631420859922261,0,0,0.715535549398677,0,0,0.775864277839657,0.768700440133336,0.108527138833159,0.118578733177044,0.342549322923083,0.619617765261085,0,0.0921763770737908,0.28207663476981,0,0.156234846321846,0,0.43149120631931,0.478882769766188,0.69638257989163,0.195197547543386,0.413819208921654,0,0,0.947296059497851,0.413819208921654,0,0.124351636568158,0.561369609568659,0.181603028836862,0,0.077999614002084,0,0,"0",0.4987960871483,0,0.631420859922261,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15696",1449.02272727273,1020.63636363636,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.552724313028389,0,0.370050652385794,0.771756234996872,0,0,0.484775171797067,0.266171537539081,0,0.839225907872722,0.762602101840925,0.52088187823682,0.276763714633051,0.434469341967868,0.740559482849041,0,0.180938507787086,0.415284033816444,0,0.246147788403099,0,0.415284033816444,0.593548539373304,0.654479257654182,0.406652250255188,0.281603276639846,0,0,0.904508301210119,0.281603276639846,0,0.237003370811522,0.520291734835049,0.111800381351481,0,0.0382014150212427,0,0,"0",0.691769006899664,0,0.771756234996872,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15764",1382.32407407407,1020.61111111111,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.401156228844512,0,0.333645650110208,0.742474669323936,0,0,0.364240700275505,0.297212912248463,0,0.856820037849261,0.721141319058271,0.390433278417955,0.282438465142093,0.34345911447566,0.847656094015017,0,0.171122202818904,0.432676471174711,0,0.244347025655727,0,0.46013524632428,0.735577881095167,0.565107820740616,0.48150914741586,0.335400491814825,0,0,0.873425056649132,0.335400491814825,0,0.300407729534351,0.326185006710087,0.161884494913251,0,0,0,0,"0",0.685546194551981,0,0.742474669323936,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15772",984.303191489362,1021.40957446809,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.0759339472430865,0,0.582596671577228,0.828969295757406,0,0,0.689356399947503,0.588350215931482,0,0.892736637769246,0.85631124705203,0.122316829907331,0.0275484289361074,0.410628846648213,0.421964430303675,0,0,0.0175819010143949,0,0,0,0.0175819010143949,0,0.0170916217429314,0.0175819010143949,0,0,0,0.713620041269306,0,0.10985419786957,0.848077704683435,0.739194808621524,0.717152472440403,0,0.187547859890858,0,0,"0",0.856808895584487,0,0.828969295757406,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15828",1170.50980392157,1024.56862745098,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.419662906208853,0,0.478325691634159,0.850461910248899,0,0,0.594241388904054,0.560605295735055,0,0.828434561315252,0.856318639395338,0.232018914216729,0.293525235833027,0.653515838005272,0.702741652792365,0,0,0.31954008710737,0,0.385994524416357,0,0.442493868545389,0.478669931278322,0.403253616262245,0.45206941524737,0,0,0,0.548524340450496,0,0,0.871203704304415,0.561534848613237,0.434581454495658,0,0.0589195858567969,0,0,"0",0.839254952549699,0,0.850461910248899,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15834",1521.95652173913,1027.95652173913,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.647639542763241,0,0.520795246664079,0.814462927971194,0,0,0.618600924137817,0.127205807734767,0,0.860817525911214,0.770679366869831,0.418606603660558,0.258673715701155,0.5686501437034,0.764219115078985,0,0.165996798984299,0.420247282787637,0,0.212609354971838,0,0.435425546395246,0.591129385320373,0.738789356634033,0.385996516957746,0.244153403932199,0,0,0.942962640093921,0.244153403932199,0,0.226437973191493,0.655798304683415,0.158386374570075,0,0.0759413220390178,0,0,"0",0.589330297419422,0,0.814462927971194,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15890",1145.9512195122,1028.53658536585,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.394961687222221,0,0.46915264319331,0.808810713750221,0,0,0.643048529836429,0.595227588705185,0,0.8074688108664,0.791367450294178,0.274454068105992,0.214880576860095,0.568940974129016,0.732413580867419,0,0,0.31064791201901,0,0.331112447755058,0,0.40993516309144,0.389198326410306,0.277304712752632,0.394342243613403,0,0,0,0.458736615369064,0,0,0.844033269920019,0.565778278207877,0.427859850525249,0,0.0843619044045672,0,0,"0",0.833916866510554,0,0.808810713750221,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15891",1367.76595744681,1029.78723404255,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.39631940680279,0,0.309982337253574,0.712821667112847,0,0,0.375368332214569,0.285201949501917,0,0.854359249079631,0.739018632647329,0.336410559304817,0.296291540954242,0.363146763090314,0.889361531114319,0,0.179572535563217,0.469683412712517,0,0.280621425175075,0,0.480920610921174,0.758477715214743,0.598220998249811,0.537938528318352,0.3223105845152,0,0,0.900930591466459,0.3223105845152,0,0.294956974271393,0.320226165012623,0.17754406616721,0,0,0,0,"0",0.673467277020077,0,0.712821667112847,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15894",1537.41333333333,1028.90666666667,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.655686580478703,0,0.539100996755051,0.800420241696628,0,0,0.643589943047058,0.0903521343003586,0,0.845264729055419,0.728782550842705,0.364798093058672,0.236581791625846,0.559999620266965,0.73287138379781,0,0.152023497841141,0.426820002731497,0,0.205362694728938,0,0.459106861000048,0.5996756153326,0.704592682721151,0.385059558084907,0.26361487580394,0,0,0.952252753808396,0.26361487580394,0,0.216733942351879,0.66194503068197,0.165965831861001,0,0.0795842656679175,0,0,"0",0.582174498145019,0,0.800420241696628,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15909",1178.53174603175,1029.45238095238,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.424944360144242,0,0.468172696555822,0.850125022208248,0,0,0.584159158971389,0.543025896239527,0,0.854533701255204,0.872698059091625,0.224050017394468,0.303144049070433,0.660870574898438,0.716244154050533,0,0.00572124340788758,0.347799101745698,0,0.420069937811425,0,0.474909446168803,0.511250453994456,0.434231987232552,0.488387184714818,0.00457792659364387,0,0,0.594614667764177,0.00457792659364387,0,0.836452324083993,0.581253253493286,0.442351016161181,0,0.05512930120679,0,0,"0",0.849481058181666,0,0.850125022208248,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15923",1228.8125,1029.5,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.415568024853515,0,0.399625572860773,0.791046382769059,0,0,0.538970987342984,0.404489869525579,0,0.894884153567185,0.863661297281633,0.12766046879164,0.390399587117374,0.749743236251009,0.803659989243361,0,0.0194236247936624,0.412015480112136,0,0.474827523700817,0,0.553217417806879,0.68447197656198,0.649137680777066,0.625539954525534,0.0890878607129075,0,0,0.816757808220958,0.0890878607129075,0,0.661140503676106,0.613019380091967,0.459689802697979,0,0.00854736306791022,0,0,"0",0.849653666518352,0,0.791046382769059,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_15956",1398.47058823529,1034.11764705882,"T","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.267759342412792,0,0.283861715222798,0.755491754556991,0,0,0.363465871130255,0.279125491832436,0,0.891088964564114,0.707099983817892,0.420375732385989,0.280617123529509,0.357289254609546,0.845691475638655,0,0.20492718328432,0.486618760378787,0,0.284749824696379,0,0.487597654188849,0.747512591116369,0.545465395167284,0.489948153362136,0.315918337928062,0,0,0.901253553394673,0.315918337928062,0,0.2507689759983,0.338286295958799,0.143420139965244,0,0,0,0,"0",0.69320531610645,0,0.755491754556991,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_16005",1133.5786163522,1035.50943396226,"T","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.374809706371399,0,0.470703670783818,0.763502361213525,0,0,0.668790369414274,0.620514919741516,0,0.834950508747223,0.794896473983455,0.300458536111562,0.162582156533076,0.527872568511889,0.744125741246413,0,0,0.310415918066953,0,0.311286893746083,0,0.401554080779089,0.349266890497252,0.209711225980352,0.374159220975404,0,0,0,0.438294597404646,0,0,0.783794208010482,0.580534119911965,0.424502747039226,0,0.0990094361632909,0,0,"0",0.799720145745833,0,0.763502361213525,0
"CLC00975","TMA15_CLC00975_2","TMA15_CLC00975_2_16024",1005.15671641791,1038.37313432836,"T","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0.094332598951409,0,0.573399202745245,0.87872617953474,0,0,0.6532224304355,0.63226181604131,0,0.886072383906805,0.852888076623253,0.191336454176539,0,0.486143252159849,0.511482955185971,0,0,0.0498587287117838,0,0.00701360238180637,0,0.0568723310935901,0.000513469729517446,0.0254877771195702,0.0565421615124222,0,0,0,0.748777504449147,0,0.0126885708603544,0.868658469242341,0.734252554232123,0.674421888434318,0,0.156096170596996,0,0,"0",0.824664337680159,0,0.87872617953474,0
